Hora de inicio,Duración (mm:ss),Producción (kg),Número de ordeño,Estado_Ubre,FlujoMedio_DI,FlujoMedio_DD,FlujoMedio_TI,FlujoMedio_TD,Sangre_DI,Sangre_DD,Sangre_TI,Sangre_TD,Conductividad_DI,Conductividad_DD,Conductividad_TI,Conductividad_TD,EO/PO,Destino Leche,FlujoMax_DI,FlujoMax_DD,FlujoMax_TI,FlujoMax_TD,Produccion_DI,Produccion_DD,Produccion_TI,Produccion_TD,vaca,vaca_id,fecha,Mastitis,EOPO_ID,FlujoMedio_promedio,Conductividad_promedio,FlujoMedio_std,Conductividad_std,Conductividad_rango,Conductividad_diff_max_prom,Conductividad_diff_min_prom,FlujoMedio_izq,FlujoMedio_der,Conductividad_izq,Conductividad_der,FlujoConductividad_ratio,Produccion_promedio,Produccion_total,Produccion_izq,Produccion_der,Produccion_diff_lados,Produccion_std,Produccion_ratio_lados,Produccion_rango,Eficiencia_flujo_produccion,Flujo_diff_lados,Conductividad_diff_lados,Indice_asimetria_flujo,Indice_asimetria_conductividad,Flujo_ratio_max_min,Eficiencia_conductividad,Flujo_conductividad_balance,Flujo_por_kg,Conductividad_por_kg,Conductividad_sobre_flujo,CV_flujo,CV_conductividad,Conductividad_rango_relativo,Indice_variabilidad_total,Score_anomalia_simple,Produccion_promedio_prev,Conductividad_promedio_prev,delta_produccion_promedio,delta_conductividad_promedio,tasa_cambio_produccion,tasa_cambio_conductividad,prob_xgb,thr_0.9,thr_0.8,thr_0.7,thr_0.6,thr_0.59,thr_0.38,thr_0.03,thr_0.01,thr_0.005,thr_0.001,total_alertas,nivel_alarma
2023-06-16 02:32:00,06:41,13.88,1,0,0.9,0.78,1.38,1.02,0,0,0,0,5.1,4.95,5.14,4.98,VMS 1,Tanque,1.8,1.38,1.98,1.44,1.98,2.61,4.92,4.37,1552,1552,2023-06-16 00:00:00,0,3,1.02,5.0425,0.259229628,0.091787799,0.19,0.0975,0.0925,1.14,0.9,5.12,4.965,0.202280615,3.47,13.88,6.9,6.98,0.08,1.39907112,1.011594203,2.94,0.293948127,0.24,0.155,0.254146445,0.018202832,1.769228501,0.688150582,0.202280575,0.073487026,0.363292481,4.943622604,0.254146445,0.018202832,0.037679715,0.175508713,0.310028992,1.715,5.04,1.755,0.0025,1.023323018,0.000496032,0.000293121,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-16 16:47:00,09:09,23.35,2,0,0.9,0.96,1.56,1.2,0,0,0,0,5.41,5.39,5.61,5.48,VMS 1,Tanque,1.86,1.32,2.4,1.8,3.75,3.97,8.29,7.34,1552,1552,2023-06-16 00:00:00,0,3,1.155,5.4725,0.299499583,0.099456858,0.22,0.1375,0.0825,1.23,1.08,5.51,5.435,0.211055276,5.8375,23.35,12.04,11.31,0.73,2.3178636,1.064544651,4.54,0.197858672,0.15,0.075,0.259306773,0.018173932,1.733331407,1.066696927,0.211055238,0.049464666,0.234368298,4.738091136,0.259306773,0.018173932,0.040200998,0.19947822,0.317681703,3.47,5.0425,2.3675,0.43,0.68227646,0.085275144,5.1325E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-17 04:07:00,08:24,21.11,1,0,1.08,0.84,1.56,1.14,0,0,0,0,5.11,4.91,5.18,4.96,VMS 1,Tanque,1.74,1.2,1.98,1.68,4.77,3.31,6.25,6.78,1552,1552,2023-06-17 00:00:00,0,3,1.155,5.04,0.299499583,0.126227308,0.27,0.14,0.13,1.32,0.99,5.145,4.935,0.229166667,5.2775,21.11,11.02,10.09,0.93,1.563316453,1.092170466,3.47,0.218853624,0.33,0.21,0.259306773,0.025045096,1.857140646,1.047122808,0.229166621,0.054713403,0.238749397,4.363632586,0.259306773,0.025045096,0.053571418,0.212863445,0.337923287,5.8375,5.4725,-0.56,-0.4325,-0.095931461,-0.079031507,0.000252853,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-17 11:44:00,07:28,9.22,2,0,0.9,0.84,0.84,1.08,0,0,0,0,4.83,4.9,4.29,5.14,VMS 1,Tanque,1.44,1.26,1.68,1.68,2.64,2.47,0.16,3.95,1552,1552,2023-06-17 00:00:00,0,3,0.915,4.79,0.113578167,0.358794277,0.85,0.35,0.5,0.87,0.96,4.56,5.02,0.191022965,2.305,9.22,2.8,6.42,3.62,1.575489342,2.292857143,3.79,0.396963124,0.09,0.46,0.124129009,0.074904844,1.285712755,0.481210755,0.191022925,0.09924077,0.51952272,5.234966956,0.124129009,0.074904844,0.17745299,0.236186222,0.376486843,5.2775,5.04,-2.9725,-0.25,-0.563240064,-0.049603165,9.6767E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-17 15:43:00,06:00,10.21,3,0,0.84,0.72,1.44,0.9,0,0,0,0,5.08,5.13,5.29,5.33,VMS 1,Tanque,1.26,1.26,2.16,1.62,1.16,1.29,4.73,3.03,1552,1552,2023-06-17 00:00:00,0,3,0.975,5.2075,0.318904374,0.121209186,0.25,0.1225,0.1275,1.14,0.81,5.185,5.23,0.187229957,2.5525,10.21,5.89,4.32,1.57,1.683495867,1.363425926,3.57,0.381978452,0.33,0.045,0.327081074,0.023275883,1.999997222,0.490158331,0.187229921,0.095494604,0.510039127,5.341020163,0.327081074,0.023275883,0.048007672,0.22005678,0.398364629,2.305,4.79,0.2475,0.4175,0.107375225,0.087160733,3.71252E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-17 22:43:00,06:10,14.38,4,0,0.9,0.78,1.5,0.96,0,0,0,0,5.28,5.31,5.29,5.56,VMS 1,Tanque,1.86,1.14,1.98,1.62,2.3,2.7,5.77,3.61,1552,1552,2023-06-17 00:00:00,0,3,1.035,5.36,0.318904374,0.133915396,0.28,0.2,0.08,1.2,0.87,5.285,5.435,0.193097015,3.595,14.38,8.07,6.31,1.76,1.55015053,1.278922345,3.47,0.287899861,0.33,0.15,0.308119871,0.024984211,1.923074458,0.67070883,0.193096979,0.07197496,0.372739891,5.178738958,0.308119871,0.024984211,0.052238796,0.226409885,0.385342878,2.5525,5.2075,1.0425,0.1525,0.408422955,0.02928468,0.000661746,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-18 07:24:00,08:06,18.33,1,0,0.96,0.9,1.5,1.14,0,0,0,0,5.3,5.25,5.27,5.48,VMS 1,Tanque,1.5,1.2,2.28,1.56,3.65,3.01,5.18,6.49,1552,1552,2023-06-18 00:00:00,0,3,1.125,5.325,0.27,0.105356538,0.23,0.155,0.075,1.23,1.02,5.285,5.365,0.211267606,4.5825,18.33,8.83,9.5,0.67,1.563955988,1.07587769,3.48,0.245499182,0.21,0.08,0.239999787,0.019785262,1.666664815,0.860563219,0.211267566,0.061374792,0.290507349,4.733329126,0.239999787,0.019785262,0.04319248,0.187678269,0.302977528,3.595,5.36,0.9875,-0.035,0.274686989,-0.00652985,1.14172E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-18 15:22:00,07:25,12.5,2,0,0.84,0.84,1.44,1.14,0,0,0,0,5.08,5.04,5.21,5.23,VMS 1,Tanque,1.38,1.74,2.22,1.74,2.72,2.57,2.75,4.46,1552,1552,2023-06-18 00:00:00,0,3,1.065,5.14,0.287228132,0.094162979,0.19,0.09,0.1,1.14,0.99,5.145,5.135,0.207198444,3.125,12.5,5.47,7.03,1.56,0.893476357,1.285191956,1.89,0.3408,0.15,0.01,0.269697524,0.018319642,1.714283673,0.607976535,0.207198403,0.085199993,0.411199967,4.826286548,0.269697524,0.018319642,0.036964973,0.190695556,0.324982139,4.5825,5.325,-1.4575,-0.185,-0.318057759,-0.034741778,0.000581119,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-19 01:35:00,08:07,18.52,1,0,0.96,0.78,1.5,1.08,0,0,0,0,4.94,4.9,4.88,5.04,VMS 1,Tanque,1.62,1.32,1.98,1.62,3.24,2.64,6.89,5.75,1552,1552,2023-06-19 00:00:00,0,3,1.08,4.94,0.305941171,0.071180522,0.16,0.1,0.06,1.23,0.93,4.91,4.97,0.218623482,4.63,18.52,10.13,8.39,1.74,2.021072323,1.20738975,4.25,0.233261339,0.3,0.06,0.2832786,0.01440901,1.923074458,0.937246774,0.218623438,0.058315332,0.266738647,4.574069839,0.2832786,0.01440901,0.032388657,0.188560846,0.330076267,3.125,5.14,1.505,-0.2,0.481599846,-0.038910498,0.000218486,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-19 10:48:00,07:53,17.33,2,0,0.84,0.78,1.32,1.08,0,0,0,0,4.95,4.87,4.82,4.79,VMS 1,Tanque,1.62,1.2,2.1,1.56,3.19,3.24,5.34,5.56,1552,1552,2023-06-19 00:00:00,0,3,1.005,4.8575,0.246779254,0.069940451,0.16,0.0925,0.0675,1.08,0.93,4.885,4.83,0.206896552,4.3325,17.33,8.53,8.8,0.27,1.293660826,1.031652989,2.37,0.231967686,0.15,0.055,0.245551252,0.014398443,1.692305523,0.891919528,0.206896509,0.057991918,0.280294271,4.833328524,0.245551252,0.014398443,0.032938748,0.158359852,0.292888442,4.63,4.94,-0.2975,-0.0825,-0.064254846,-0.016700401,2.95728E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-19 21:12:00,07:53,19.31,3,0,0.9,0.78,1.5,1.14,0,0,0,0,5.28,5.12,5.21,5.36,VMS 1,Tanque,1.32,1.26,2.1,1.56,3.66,3.45,5.87,6.33,1552,1552,2023-06-19 00:00:00,0,3,1.08,5.2425,0.317490157,0.102102889,0.24,0.1175,0.1225,1.2,0.96,5.245,5.24,0.206008584,4.8275,19.31,9.53,9.78,0.25,1.483787384,1.026232949,2.88,0.223718281,0.24,0.005,0.293972096,0.019475989,1.923074458,0.920839119,0.206008544,0.055929567,0.271491441,4.854162172,0.293972096,0.019475989,0.045779677,0.209796523,0.359227761,4.3325,4.8575,0.495,0.385,0.114252715,0.079258862,1.42556E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-20 07:25:00,07:43,19.35,1,0,0.84,0.78,1.44,1.14,0,0,0,0,4.94,4.85,5.04,5.07,VMS 1,Tanque,1.2,1.2,1.86,1.56,3.8,3.2,6.22,6.13,1552,1552,2023-06-20 00:00:00,0,3,1.05,4.975,0.303973683,0.100166528,0.22,0.095,0.125,1.14,0.96,4.99,4.96,0.211055276,4.8375,19.35,10.02,9.33,0.69,1.564147798,1.073954984,3.02,0.217054264,0.18,0.03,0.28949847,0.020133971,1.846151479,0.972361614,0.211055234,0.054263563,0.25710593,4.738090726,0.28949847,0.020133971,0.044221097,0.202070106,0.353853538,4.8275,5.2425,0.01,-0.2675,0.002071465,-0.051025264,4.84825E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-20 20:08:00,13:34,19.61,2,0,0.78,0.84,1.32,1.02,0,0,0,0,4.82,4.64,5.01,4.89,VMS 1,Tanque,1.44,1.5,2.1,1.74,3.96,3.24,6.42,5.99,1552,1552,2023-06-20 00:00:00,0,3,0.99,4.84,0.242487113,0.154704018,0.37,0.17,0.2,1.05,0.93,4.915,4.765,0.204545455,4.9025,19.61,10.38,9.23,1.15,1.542473663,1.124593716,3.18,0.201937787,0.12,0.15,0.24493623,0.031963634,1.692305523,1.012913014,0.204545412,0.050484444,0.246812838,4.888883951,0.24493623,0.031963634,0.076446265,0.198595566,0.353346129,4.8375,4.975,0.065,-0.135,0.01343669,-0.027135673,0.000947477,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-21 06:04:00,11:20,10.65,1,0,0.78,0.72,0.96,0,0,0,0,0,4.77,4.56,4.76,0,VMS 1,Tanque,1.32,1.08,1.38,0,2.94,2.47,5.24,0,1552,1552,2023-06-21 00:00:00,0,3,0.615,3.5225,0.422492603,2.350324446,4.77,1.2475,3.5225,0.87,0.36,4.765,2.28,0.174591909,2.6625,10.65,8.18,2.47,5.71,2.148369537,3.311740891,5.24,0.230985915,0.51,2.485,0.686978726,0.667231733,960000,0.755855002,0.17459186,0.057746473,0.330751143,5.727632963,0.686978726,0.667231733,1.354151496,1.386408525,2.708361955,4.9025,4.84,-2.24,-1.3175,-0.456909647,-0.272210688,1.03782E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-21 11:56:00,08:55,15.26,2,0,0.78,0.78,1.56,1.02,0,0,0,0,4.85,4.77,5.12,4.95,VMS 1,Tanque,1.2,1.08,2.04,1.38,2.11,1.69,7.85,3.61,1552,1552,2023-06-21 00:00:00,0,3,1.035,4.9225,0.367831483,0.150858653,0.35,0.1975,0.1525,1.17,0.9,4.985,4.86,0.210259015,3.815,15.26,9.96,5.3,4.66,2.813414296,1.879245283,6.16,0.27129751,0.27,0.125,0.355392394,0.030646749,1.999997436,0.775012539,0.210258972,0.067824373,0.322575339,4.756034052,0.355392394,0.030646749,0.071102068,0.259345068,0.457141211,2.6625,3.5225,1.1525,1.4,0.432863687,0.397444884,0.00011375,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-21 20:36:00,09:16,15.68,3,0,0.72,0.66,1.32,0.9,0,0,0,0,4.88,4.94,4.97,4.65,VMS 1,Tanque,1.14,1.08,1.8,1.44,3.14,2.62,4.8,5.12,1552,1552,2023-06-21 00:00:00,0,3,0.9,4.86,0.297993289,0.144913767,0.32,0.11,0.21,1.02,0.78,4.925,4.795,0.185185185,3.92,15.68,7.94,7.74,0.2,1.226485494,1.025839793,2.5,0.229591837,0.24,0.13,0.331103286,0.029817641,1.99999697,0.806584196,0.185185147,0.057397956,0.30994896,5.399994,0.331103286,0.029817641,0.065843608,0.221453528,0.426764535,3.815,4.9225,0.105,-0.0625,0.027522929,-0.012696798,2.91333E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-22 07:43:00,08:39,20.28,1,0,0.78,0.9,1.5,1.08,0,0,0,0,4.91,5.02,5.1,5.06,VMS 1,Tanque,1.2,1.38,1.92,1.38,4.07,3.37,6.29,6.55,1552,1552,2023-06-22 00:00:00,0,3,1.065,5.0225,0.315119025,0.081802608,0.19,0.0775,0.1125,1.14,0.99,5.005,5.04,0.212045794,5.07,20.28,10.36,9.92,0.44,1.588374431,1.044354839,3.18,0.210059172,0.15,0.035,0.295886131,0.016287226,1.923074458,1.009457241,0.212045752,0.05251479,0.247657779,4.715958013,0.295886131,0.016287226,0.037829759,0.198460817,0.350003115,3.92,4.86,1.15,0.1625,0.293367272,0.033436207,6.80723E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-22 20:47:00,10:02,22.8,2,0,0.78,0.84,1.32,1.14,0,0,0,0,5.03,5.12,5.32,5.02,VMS 1,Tanque,1.2,1.32,1.98,1.74,4.45,3.92,6.92,7.51,1552,1552,2023-06-22 00:00:00,0,3,1.02,5.1225,0.254558441,0.139134228,0.3,0.1975,0.1025,1.05,0.99,5.175,5.07,0.199121523,5.7,22.8,11.37,11.43,0.06,1.77908216,1.005277045,3.59,0.178947368,0.06,0.105,0.249566855,0.027161386,1.692305523,1.112737704,0.199121484,0.04473684,0.224671043,5.0220539,0.249566855,0.027161386,0.058565142,0.196846334,0.335293383,5.07,5.0225,0.63,0.1,0.124260331,0.019910399,0.000351564,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-23 04:21:00,06:44,14.11,1,0,0.78,0.72,1.38,1.08,0,0,0,0,4.93,4.89,5.18,5.09,VMS 1,Tanque,1.2,1.14,1.8,1.56,2.88,2.55,4.76,3.92,1552,1552,2023-06-23 00:00:00,0,3,0.99,5.0225,0.303973683,0.135984068,0.29,0.1575,0.1325,1.08,0.9,5.055,4.99,0.197112992,3.5275,14.11,7.64,6.47,1.17,1.007947585,1.180834621,2.21,0.28065202,0.18,0.065,0.307043814,0.027074971,1.916664005,0.702339333,0.197112952,0.070163,0.355953199,5.073227199,0.307043814,0.027074971,0.057740158,0.219978875,0.391858943,5.7,5.1225,-2.1725,-0.1,-0.381140284,-0.019521714,7.15249E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-23 16:05:00,11:25,21.1,2,0,0.72,0.78,1.32,1.08,0,0,0,0,4.93,4.92,5.02,5.1,VMS 1,Tanque,1.44,1.5,2.1,1.38,3.87,3.49,6.51,7.23,1552,1552,2023-06-23 00:00:00,0,3,0.975,4.9925,0.278747197,0.084606934,0.18,0.1075,0.0725,1.02,0.93,4.975,5.01,0.195292939,5.275,21.1,10.38,10.72,0.34,1.871496727,1.032755299,3.74,0.184834123,0.09,0.035,0.285894268,0.016946804,1.833330787,1.056584666,0.1952929,0.046208529,0.236611363,5.120507569,0.285894268,0.016946804,0.036054074,0.181677066,0.338895146,3.5275,5.0225,1.7475,-0.03,0.495393198,-0.00597312,0.000243925,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-24 06:29:00,09:50,24.34,1,0,0.84,0.84,1.5,1.02,0,0,0,0,5.13,5.14,4.96,5.2,VMS 1,Tanque,1.32,1.26,1.98,1.5,4.99,4.42,7.25,7.68,1552,1552,2023-06-24 00:00:00,0,3,1.05,5.1075,0.311769145,0.103077641,0.24,0.0925,0.1475,1.17,0.93,5.045,5.17,0.205580029,6.085,24.34,12.24,12.1,0.14,1.619927982,1.011570248,3.26,0.172555464,0.24,0.125,0.296922713,0.020181619,1.78571216,1.191384985,0.205579989,0.043138864,0.209839761,4.864281082,0.296922713,0.020181619,0.046989712,0.207423393,0.364094044,5.275,4.9925,0.81,0.115,0.153554473,0.023034547,0.00033389,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-24 16:55:00,07:43,16.97,2,0,0.66,0.96,1.44,1.14,0,0,0,0,4.91,5.03,5.25,5.12,VMS 1,Tanque,1.2,1.38,1.98,1.62,3.16,2.81,5.78,5.22,1552,1552,2023-06-24 00:00:00,0,3,1.05,5.0775,0.326802693,0.143614066,0.34,0.1725,0.1675,1.05,1.05,5.08,5.075,0.206794682,4.2425,16.97,8.94,8.03,0.91,1.476851945,1.113325031,2.97,0.24749558,0,0.005,0.311240363,0.028284399,2.181814876,0.835548826,0.206794642,0.061873891,0.299204461,4.83570968,0.311240363,0.028284399,0.066962074,0.235208379,0.406486837,6.085,5.1075,-1.8425,-0.03,-0.302793705,-0.005873714,3.35698E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-25 00:36:00,07:05,14.24,1,0,0.9,0.72,1.38,1.02,0,0,0,0,5.06,4.86,5.17,5.08,VMS 1,Tanque,1.38,1.08,1.74,1.86,2.8,2.37,4.53,4.54,1552,1552,2023-06-25 00:00:00,0,3,1.005,5.0425,0.278747197,0.130735101,0.31,0.1275,0.1825,1.14,0.87,5.115,4.97,0.1993059,3.56,14.24,7.33,6.91,0.42,1.139444309,1.060781476,2.17,0.282303371,0.27,0.145,0.277360119,0.025926639,1.916664005,0.705998868,0.19930586,0.070575838,0.354108121,5.017407943,0.277360119,0.025926639,0.06147743,0.204741149,0.364764188,4.2425,5.0775,-0.6825,-0.035,-0.160872089,-0.006893155,0.00013146,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-25 15:20:00,11:03,24.88,2,0,0.84,0.9,1.5,1.14,0,0,0,0,5.23,5.23,5.43,5.43,VMS 1,Tanque,1.5,1.26,2.04,1.5,5.11,4,8.06,7.71,1552,1552,2023-06-25 00:00:00,0,3,1.095,5.33,0.299499583,0.115470054,0.2,0.1,0.1,1.17,1.02,5.33,5.33,0.205440901,6.22,24.88,13.17,11.71,1.46,1.980420831,1.124679761,4.06,0.176045016,0.15,0,0.273515351,0.021664171,1.78571216,1.166979143,0.205440862,0.044011252,0.214228287,4.867575463,0.273515351,0.021664171,0.037523445,0.207484818,0.332702967,3.56,5.0425,2.66,0.2875,0.747190801,0.057015358,0.000255336,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-26 02:31:00,07:19,16.95,1,0,0.9,0.78,1.32,1.14,0,0,0,0,4.87,4.75,4.93,4.95,VMS 1,Tanque,1.26,1.2,1.92,1.56,3.45,2.94,5.33,5.23,1552,1552,2023-06-26 00:00:00,0,3,1.035,4.875,0.241867732,0.09,0.2,0.075,0.125,1.11,0.96,4.9,4.85,0.212307692,4.2375,16.95,8.78,8.17,0.61,1.222330425,1.074663403,2.39,0.244247788,0.15,0.05,0.233688405,0.018461535,1.692305523,0.869230591,0.212307649,0.061061943,0.287610603,4.710140377,0.233688405,0.018461535,0.041025633,0.165933866,0.293175572,6.22,5.33,-1.9825,-0.455,-0.318729852,-0.085365838,1.07052E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-26 11:18:00,09:47,16,2,0,0.78,0.78,1.38,1.02,0,0,0,0,5.15,5.08,5.33,5.2,VMS 1,Tanque,1.62,1.2,2.28,1.74,3.16,2.6,4.99,5.25,1552,1552,2023-06-26 00:00:00,0,3,0.99,5.19,0.283548938,0.105514612,0.25,0.14,0.11,1.08,0.9,5.24,5.14,0.190751445,4,16,8.15,7.85,0.3,1.317598826,1.038216561,2.65,0.2475,0.18,0.1,0.286412779,0.020330364,1.769228501,0.770712761,0.190751408,0.061874996,0.32437498,5.242418947,0.286412779,0.020330364,0.048169548,0.194531775,0.354912691,4.2375,4.875,-0.2375,0.315,-0.056047184,0.064615371,2.56332E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-26 22:02:00,08:38,19.64,3,0,0.96,0.78,1.44,1.08,0,0,0,0,5.35,5.28,5.41,5.4,VMS 1,Tanque,1.5,1.2,1.86,1.44,3.58,3.49,6.09,6.48,1552,1552,2023-06-26 00:00:00,0,3,1.065,5.36,0.278747197,0.059441848,0.13,0.05,0.08,1.2,0.93,5.38,5.34,0.19869403,4.91,19.64,9.67,9.97,0.3,1.596099412,1.031023785,2.99,0.216904277,0.27,0.04,0.261734212,0.011089895,1.846151479,0.916044605,0.198693993,0.054226066,0.27291241,5.032859124,0.261734212,0.011089895,0.024253727,0.169094523,0.297077834,4,5.19,0.91,0.17,0.227499943,0.032755292,1.35207E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-27 06:42:00,08:59,16.63,1,0,0.96,0.78,1.38,0.96,0,0,0,0,5.25,5.21,5.49,5.48,VMS 1,Tanque,1.26,1.2,2.1,1.74,3.21,2.83,5.31,5.28,1552,1552,2023-06-27 00:00:00,0,3,1.02,5.3575,0.254558441,0.148183445,0.28,0.1325,0.1475,1.17,0.87,5.37,5.345,0.190387308,4.1575,16.63,8.52,8.11,0.41,1.322658308,1.050554871,2.48,0.245339747,0.3,0.025,0.249566855,0.027659061,1.769228501,0.776014787,0.190387272,0.061334933,0.32215873,5.252445831,0.249566855,0.027659061,0.052263173,0.201370943,0.329489088,4.91,5.36,-0.7525,-0.0025,-0.153258625,-0.000466418,1.77843E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-27 20:35:00,11:18,23.55,2,0,0.78,0.78,1.44,0.9,0,0,0,0,5.14,5.06,5.3,5.13,VMS 1,Tanque,1.26,1.2,2.4,1.62,4.53,3.88,7.66,7.48,1552,1552,2023-06-27 00:00:00,0,3,0.975,5.1575,0.315119025,0.101447852,0.24,0.1425,0.0975,1.11,0.84,5.22,5.095,0.18904508,5.8875,23.55,12.19,11.36,0.83,1.962199022,1.07306338,3.78,0.165605096,0.27,0.125,0.323198669,0.019669963,1.846151479,1.141541223,0.189045043,0.041401272,0.219002114,5.289738164,0.323198669,0.019669963,0.046534165,0.208283439,0.389402796,4.1575,5.3575,1.73,-0.2,0.416115354,-0.037330838,4.2276E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-28 08:27:00,10:05,18.67,1,0,0.84,0.72,1.44,0.96,0,0,0,0,5.01,4.98,5.19,4.93,VMS 1,Tanque,1.38,1.14,1.92,1.38,3.68,3.2,5.91,5.88,1552,1552,2023-06-28 00:00:00,0,3,0.99,5.0275,0.315594677,0.113247517,0.26,0.1625,0.0975,1.14,0.84,5.1,4.955,0.196916957,4.6675,18.67,9.59,9.08,0.51,1.430929185,1.056167401,2.71,0.212104981,0.3,0.145,0.31878218,0.022525608,1.999997222,0.928393649,0.196916918,0.053026242,0.269282257,5.078277699,0.31878218,0.022525608,0.051715554,0.214421097,0.393023342,5.8875,5.1575,-1.22,-0.13,-0.207218648,-0.025206006,4.45773E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-28 18:35:00,07:50,17.44,2,0,0.78,0.84,1.44,1.08,0,0,0,0,4.97,4.99,5.29,5.04,VMS 1,Tanque,1.2,1.2,2.16,1.86,3.28,2.95,5.66,5.55,1552,1552,2023-06-28 00:00:00,0,3,1.035,5.0725,0.299499583,0.147958327,0.32,0.2175,0.1025,1.11,0.96,5.13,5.015,0.2040414,4.36,17.44,8.94,8.5,0.44,1.444599137,1.051764706,2.71,0.237385321,0.15,0.115,0.289371298,0.029168713,1.846151479,0.859536548,0.204041359,0.059346327,0.290854341,4.900961448,0.289371298,0.029168713,0.063085251,0.223728955,0.381625262,4.6675,5.0275,-0.3075,0.045,-0.065881079,0.008950769,7.62539E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-29 07:18:00,08:43,22.61,1,0,0.84,0.78,1.56,1.26,0,0,0,0,5.06,4.99,5.28,5.1,VMS 1,Tanque,1.32,1.2,2.34,1.68,4.43,3.86,7.16,7.16,1552,1552,2023-06-29 00:00:00,0,3,1.11,5.1075,0.368239053,0.123659479,0.29,0.1725,0.1175,1.2,1.02,5.17,5.045,0.21732746,5.6525,22.61,11.59,11.02,0.57,1.756196174,1.051724138,3.3,0.196373286,0.18,0.125,0.331746596,0.024211347,1.999997436,1.106705608,0.217327417,0.049093319,0.225895611,4.601347206,0.331746596,0.024211347,0.056779235,0.245949266,0.412737178,4.36,5.0725,1.2925,0.035,0.296444886,0.006899949,3.73752E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-29 17:03:00,08:04,15.12,2,0,0.78,0.84,1.38,0.9,0,0,0,0,4.68,4.73,4.83,4.72,VMS 1,Tanque,1.26,1.38,1.86,1.32,2.92,2.48,4.72,5,1552,1552,2023-06-29 00:00:00,0,3,0.975,4.74,0.274408455,0.063770422,0.15,0.09,0.06,1.08,0.87,4.755,4.725,0.205696203,3.78,15.12,7.64,7.48,0.16,1.265121865,1.021390374,2.52,0.257936508,0.21,0.03,0.28144428,0.013453673,1.769228501,0.797468186,0.205696159,0.064484123,0.313492043,4.861533475,0.28144428,0.013453673,0.031645563,0.169089438,0.326543516,5.6525,5.1075,-1.8725,-0.3675,-0.331269291,-0.071952996,6.36232E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2023-06-30 04:58:00,12:05,21.47,1,0,0.9,0.84,1.5,0.96,0,0,0,0,5.05,4.92,5.13,5.06,VMS 1,Tanque,1.62,1.32,2.04,1.5,4.08,3.45,7.09,6.85,1552,1552,2023-06-30 00:00:00,0,3,1.05,5.04,0.303973683,0.087559504,0.21,0.09,0.12,1.2,0.9,5.09,4.99,0.208333333,5.3675,21.47,11.17,10.3,0.87,1.870764104,1.084466019,3.64,0.195621798,0.3,0.1,0.28949847,0.017372914,1.78571216,1.064979947,0.208333292,0.048905447,0.234746146,4.799995429,0.28949847,0.017372914,0.041666658,0.195766593,0.348538042,3.78,4.74,1.5875,0.3,0.419973434,0.063291126,8.91052E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
